# BT-Settl
# teff = 4600 K (value for the effective temperature for the model. Temperatures are given in K)
# logg = 4 log(cm/s2) (value for Log(G) for the model.)
# meta = 0  (value for the Metallicity for the model.)
# alpha = 0  (Alpha enhancement)
#
# column 1: WAVELENGTH (ANGSTROM), Wavelength in Angstrom
# column 2: FLUX (ERG/CM2/S/A), Flux in erg/cm2/s/A
         29.157    9.41887e-100 
         29.267    9.41887e-100 
         29.377    9.41887e-100 
         29.487    9.41887e-100 
         29.597    9.41887e-100 
         29.708    9.41887e-100 
         29.819    9.41887e-100 
          29.93    9.41887e-100 
         30.041    9.41887e-100 
         30.152    9.41887e-100 
         30.264    9.41887e-100 
         30.376    9.41887e-100 
         30.488    9.41887e-100 
           30.6    9.41887e-100 
         30.713    9.41887e-100 
         30.826    9.41887e-100 
         30.939    9.41887e-100 
         31.052    9.41887e-100 
         31.165    9.41887e-100 
         31.279    9.41887e-100 
         31.392    9.41887e-100 
         31.506    9.41887e-100 
         31.621    9.41887e-100 
         31.735    9.41887e-100 
          31.85    9.41887e-100 
         31.964    9.41887e-100 
         32.079    9.41887e-100 
         32.195    9.41887e-100 
          32.31    9.41887e-100 
         32.426    9.41887e-100 
         32.542    9.41887e-100 
         32.658    9.41887e-100 
         32.774    9.41887e-100 
          32.89    9.41887e-100 
         33.007    9.41887e-100 
         33.124    9.41887e-100 
         33.241    9.41887e-100 
         33.358    9.41887e-100 
         33.475    9.41887e-100 
         33.593    9.41887e-100 
         33.711    9.41887e-100 
         33.829    9.41887e-100 
         33.947    9.41887e-100 
         34.066    9.41887e-100 
         34.184    9.41887e-100 
         34.303    9.41887e-100 
         34.422    9.41887e-100 
         34.541    9.41887e-100 
         34.661    9.41887e-100 
         34.781    9.41887e-100 
           34.9    9.41887e-100 
          35.02    9.41887e-100 
         35.141    9.41887e-100 
         35.261    9.41887e-100 
         35.382    9.41887e-100 
         35.502    9.41887e-100 
         35.623    9.41887e-100 
         35.744    9.41887e-100 
         35.866    9.41887e-100 
         35.987    9.41887e-100 
         36.109    9.41887e-100 
         36.231    9.41887e-100 
         36.353    9.41887e-100 
         36.476    9.41887e-100 
         36.598    9.41887e-100 
         36.721    9.41887e-100 
         36.844    9.41887e-100 
         36.967    9.41887e-100 
          37.09    9.41887e-100 
         37.213    9.41887e-100 
         37.337    9.41887e-100 
         37.461    9.41887e-100 
         37.585    9.41887e-100 
         37.709    9.41887e-100 
         37.833    9.41887e-100 
         37.958    9.41887e-100 
         38.083    9.41887e-100 
         38.207    9.41887e-100 
         38.333    9.41887e-100 
         38.458    9.41887e-100 
         38.583    9.41887e-100 
         38.709    9.41887e-100 
         38.835    9.41887e-100 
         38.961    9.41887e-100 
         39.087    9.41887e-100 
         39.213    9.41887e-100 
          39.34    9.41887e-100 
         39.466    9.41887e-100 
         39.593    9.41887e-100 
          39.72    9.41887e-100 
         39.848    9.41887e-100 
         39.975    9.41887e-100 
         40.103    9.41887e-100 
          40.23    9.41887e-100 
         40.358    9.41887e-100 
         40.486    9.41887e-100 
         40.615    9.41887e-100 
         40.743    9.41887e-100 
         40.872    9.41887e-100 
             41    9.41887e-100 
         41.129    9.41887e-100 
         41.259    9.41887e-100 
         41.388    9.41887e-100 
         41.517    9.41887e-100 
         41.647    9.41887e-100 
         41.777    9.41887e-100 
         41.907    9.41887e-100 
         42.037    9.41887e-100 
         42.167    9.41887e-100 
         42.298    9.41887e-100 
         42.428    9.41887e-100 
         42.559    9.41887e-100 
          42.69    9.41887e-100 
         42.821    9.41887e-100 
         42.952    9.41887e-100 
         43.084    9.41887e-100 
         43.215    9.41887e-100 
         43.347    9.41887e-100 
         43.479    9.41887e-100 
         43.611    9.41887e-100 
         43.744    9.41887e-100 
         43.876    9.41887e-100 
         44.008    9.41887e-100 
         44.141    9.41887e-100 
         44.274    9.41887e-100 
         44.407    9.41887e-100 
          44.54    9.41887e-100 
         44.674    9.41887e-100 
         44.807    9.41887e-100 
         44.941    9.41887e-100 
         45.075    9.41887e-100 
         45.209    9.41887e-100 
         45.343    9.41887e-100 
         45.477    9.41887e-100 
         45.611    9.41887e-100 
         45.746    9.41887e-100 
         45.881    9.41887e-100 
         46.016    9.41887e-100 
         46.151    9.41887e-100 
         46.286    9.41887e-100 
         46.421    9.41887e-100 
         46.557    9.41887e-100 
         46.692    9.41887e-100 
         46.828    9.41887e-100 
         46.964    9.41887e-100 
           47.1    9.41887e-100 
         47.236    9.41887e-100 
         47.373    9.41887e-100 
         47.509    9.41887e-100 
         47.646    9.41887e-100 
         47.782    9.41887e-100 
         47.919    9.41887e-100 
         48.056    9.41887e-100 
